Year,Month,DateColumn,Class,SKU,Customer,Total Gross Sales $$,Total Rejections $$,Total NET Sales ($)
2023,January,44939,Inversiones Agricola Tocota SAS,Mint,Soli Organic Inc - ATLANTA,1220.80,218.00,1002.80
2023,January,44939,Inversiones Agricola Tocota SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,368.80,,368.80
2023,January,44939,Inversiones Agricola Tocota SAS,Thyme,Soli Organic Inc - VIRGINIA,442.56,,442.56
2023,January,44939,Inversiones Agricola Tocota SAS,Thyme,Soli Organic Inc - ATLANTA,368.80,,368.80
2023,January,44939,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Soli Organic Inc - INDIANAPOLIS,1621.57,,1621.57
2023,January,44939,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Soli Organic Inc - VIRGINIA,145.65,,145.65
2023,January,44939,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Goodness Gardens Inc - NEW YORK,343.04,,343.04
2023,January,44939,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Coosemans DC Inc,160.00,,160.00
2023,January,44939,La Corsaria SAS-Handling:Cold Chain Imports Inc,Handling,"La Corsaria, SAS",888.53,,888.53
2023,January,44939,La Corsaria SAS-Handling:KLP Specialties Inc,Handling,"La Corsaria, SAS",1066.77,,1066.77
2023,January,44939,Organic Garden SAS,Mint,Soli Organic Inc - INDIANAPOLIS,488.32,,488.32
2023,January,44939,Organic Garden SAS,Mint,Soli Organic Inc - VIRGINIA,488.32,,488.32
2023,January,44939,Organic Garden SAS,Mint,Goodness Gardens Inc - NEW YORK,419.52,,419.52
2023,January,44939,Organic Garden SAS,Mint,Soli Organic Inc - ATLANTA,697.60,,697.60
2023,January,44939,Organic Garden SAS,Mint,Soli Organic Inc - RICE,1325.44,,1325.44
2023,January,44939,Organic Garden SAS,Mint,Coosemans DC Inc,704.00,,704.00
2023,January,44939,Organic Garden SAS,Mint,"MD’Ottavio Produce, Inc.",0.00,,0.00
2023,January,44939,Organic Garden SAS,Chives,Soli Organic Inc - INDIANAPOLIS,613.48,,613.48
2023,January,44939,Organic Garden SAS,Chives,Soli Organic Inc - RICE,525.84,,525.84
2023,January,44939,Organic Garden SAS,Chives,Coosemans DC Inc,235.20,,235.20
2023,January,44939,Organic Garden SAS,Rosemary,Soli Organic Inc - VIRGINIA,331.92,,331.92
2023,January,44939,Organic Garden SAS,Rosemary,Goodness Gardens Inc - NEW YORK,332.64,,332.64
2023,January,44939,Organic Garden SAS,Rosemary,Soli Organic Inc - ATLANTA,331.92,,331.92
2023,January,44939,Organic Garden SAS,Rosemary,Soli Organic Inc - RICE,248.94,,248.94
2023,January,44939,Organic Garden SAS,Rosemary,Coosemans DC Inc,464.40,,464.40
2023,January,44939,Organic Garden SAS,Thyme,Soli Organic Inc - VIRGINIA,442.56,,442.56
2023,January,44939,Organic Garden SAS,Thyme,Soli Organic Inc - ATLANTA,368.80,,368.80
2023,January,44939,Organic Garden SAS,Bay leaf,Soli Organic Inc - VIRGINIA,1456.50,,1456.50
2023,January,44939,Organic Garden SAS,Marjoram,Soli Organic Inc - INDIANAPOLIS,218.70,77.76,140.94
2023,January,44939,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - INDIANAPOLIS,131.04,9.36,121.68
2023,January,44939,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - VIRGINIA,131.04,,131.04
2023,January,44939,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - ATLANTA,131.04,,131.04
2023,January,44939,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - VIRGINIA,1226.96,244.14,982.82
2023,January,44939,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,964.04,,964.04
2023,January,44939,Suaga Organic Herbs SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,207.45,,207.45
2023,January,44939,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - VIRGINIA,138.30,,138.30
2023,January,44939,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - RICE,414.90,,414.90
2023,January,44939,Suaga Organic Herbs SAS,Parsley,Soli Organic Inc - INDIANAPOLIS,176.82,58.94,117.88
2023,January,44939,(blank),Logistics,Soli Organic Inc - INDIANAPOLIS,0.00,,0.00
2023,January,44939,(blank),Logistics,Soli Organic Inc - VIRGINIA,0.00,,0.00
2023,January,44939,(blank),Logistics,Soli Organic Inc - PHOENIX,150.00,,150.00
2023,January,44939,(blank),Logistics,Soli Organic Inc - RICE,0.00,,0.00
2023,January,44939,(blank),Handling,"La Corsaria, SAS",6.00,,6.00
2023,January,44939,(blank),Cross-docking,Soli Organic Inc - VIRGINIA,1610.00,,1610.00
2023,January,44942,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - INDIANAPOLIS,2354.40,706.32,1648.08
2023,January,44942,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - ATLANTA,2419.80,457.80,1962.00
2023,January,44942,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - ATLANTA,196.20,52.32,143.88
2023,January,44942,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,6409.20,963.56,5445.64
2023,January,44942,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,1700.40,,1700.40
2023,January,44942,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,8502.00,1447.52,7054.48
2023,January,44942,Basil Farm SAS,Basil,Soli Organic Inc - DENVER,1962.00,,1962.00
2023,January,44942,Basil Farm SAS,Basil,Soli Organic Inc - PHOENIX,1308.00,,1308.00
2023,January,44942,Basil Farm SAS,Basil,Coosemans DC Inc,5760.00,2880.00,2880.00
2023,January,44942,Basil Farm SAS,Logistics,Soli Organic Inc - VIRGINIA,0.00,,0.00
2023,January,44942,Eshkol Premium SAS,Chives,Soli Organic Inc - INDIANAPOLIS,93.90,,93.90
2023,January,44942,Eshkol Premium SAS,Chives,Soli Organic Inc - VIRGINIA,93.90,,93.90
2023,January,44942,Eshkol Premium SAS,Chives,Soli Organic Inc - ATLANTA,93.90,,93.90
2023,January,44942,Eshkol Premium SAS,Oregano,Coosemans DC Inc,69.00,,69.00
2023,January,44942,Eshkol Premium SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,345.75,,345.75
2023,January,44942,Eshkol Premium SAS,Thyme,Soli Organic Inc - VIRGINIA,69.15,,69.15
2023,January,44942,Eshkol Premium SAS,Thyme,Coosemans DC Inc,258.00,,258.00
2023,January,44942,HLB Specialties LLC:JCH Organic SAC,Ginger,Goodness Gardens Inc - NEW YORK,60.00,,60.00
2023,January,44942,La Corsaria SAS-Handling:Cold Chain Imports Inc,Handling,"La Corsaria, SAS",867.96,,867.96
2023,January,44942,La Corsaria SAS-Handling:Vega Produce LLC,Handling,"La Corsaria, SAS",1309.11,,1309.11
2023,January,44942,MD Investments SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,73.76,,73.76
2023,January,44942,MD Investments SAS,Rosemary,Soli Organic Inc - VIRGINIA,811.36,,811.36
2023,January,44942,MD Investments SAS,Rosemary,Goodness Gardens Inc - NEW YORK,295.68,,295.68
2023,January,44942,MD Investments SAS,Rosemary,Soli Organic Inc - ATLANTA,737.60,,737.60
2023,January,44942,Organic Garden SAS,Logistics,"MD’Ottavio Produce, Inc.",20.00,,20.00
2023,January,44942,Organic Garden SAS,Mint,Soli Organic Inc - INDIANAPOLIS,139.52,,139.52
2023,January,44942,Organic Garden SAS,Mint,Soli Organic Inc - VIRGINIA,1185.92,,1185.92
2023,January,44942,Organic Garden SAS,Mint,Goodness Gardens Inc - FLORIDA,411.84,,411.84
2023,January,44942,Organic Garden SAS,Mint,Goodness Gardens Inc - NEW YORK,419.52,,419.52
2023,January,44942,Organic Garden SAS,Mint,Soli Organic Inc - ATLANTA,279.04,,279.04
2023,January,44942,Organic Garden SAS,Mint,Coosemans DC Inc,576.00,,576.00
2023,January,44942,Organic Garden SAS,Mint,"MD’Ottavio Produce, Inc.",1258.56,,1258.56
2023,January,44942,Organic Garden SAS,Chives,Soli Organic Inc - INDIANAPOLIS,438.20,,438.20
2023,January,44942,Organic Garden SAS,Chives,Coosemans DC Inc,548.80,100.80,448.00
2023,January,44942,Organic Garden SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,331.92,,331.92
2023,January,44942,Organic Garden SAS,Rosemary,Goodness Gardens Inc - FLORIDA,404.10,,404.10
2023,January,44942,Organic Garden SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,368.80,,368.80
2023,January,44942,Organic Garden SAS,Thyme,Soli Organic Inc - VIRGINIA,442.56,,442.56
2023,January,44942,Organic Garden SAS,Bay leaf,Goodness Gardens Inc - NEW YORK,321.60,,321.60
2023,January,44942,Organic Garden SAS,Bay leaf,Soli Organic Inc - ATLANTA,582.60,,582.60
2023,January,44942,Organic Garden SAS,Bay leaf,Coosemans DC Inc,300.00,,300.00
2023,January,44942,Suaga Organic Herbs SAS,Logistics,Soli Organic Inc - VIRGINIA,0.00,,0.00
2023,January,44942,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - INDIANAPOLIS,610.40,30.52,579.88
2023,January,44942,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - ATLANTA,671.44,,671.44
2023,January,44942,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - VIRGINIA,131.04,,131.04
2023,January,44942,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - ATLANTA,262.08,,262.08
2023,January,44942,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - INDIANAPOLIS,613.48,,613.48
2023,January,44942,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - VIRGINIA,964.04,,964.04
2023,January,44942,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,701.12,,701.12
2023,January,44942,Suaga Organic Herbs SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,207.45,,207.45
2023,January,44942,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - ATLANTA,414.90,,414.90
2023,January,44942,Suaga Organic Herbs SAS,Italian Oregano,Soli Organic Inc - INDIANAPOLIS,134.68,19.24,115.44
2023,January,44942,Suaga Organic Herbs SAS,Italian Oregano,Soli Organic Inc - VIRGINIA,67.34,,67.34
2023,January,44942,Suaga Organic Herbs SAS,Italian Oregano,Soli Organic Inc - ATLANTA,134.68,28.86,105.82
2023,January,44942,Suaga Organic Herbs SAS,Italian Oregano,Coosemans DC Inc,128.80,,128.80
2023,January,44942,Suaga Organic Herbs SAS,Parsley,Soli Organic Inc - INDIANAPOLIS,176.82,67.36,109.46
2023,January,44942,(blank),Logistics,Soli Organic Inc - INDIANAPOLIS,0.00,,0.00
2023,January,44942,(blank),Logistics,Soli Organic Inc - DENVER,150.00,,150.00
2023,January,44942,(blank),Logistics,Soli Organic Inc - PHOENIX,150.00,,150.00
2023,January,44942,(blank),Logistics,Coosemans DC Inc,0.00,,0.00
2023,January,44942,(blank),Handling,"La Corsaria, SAS",6.00,,6.00
2023,January,44944,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,4839.60,967.92,3871.68
2023,January,44944,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,1700.40,,1700.40
2023,January,44944,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,6343.80,1395.20,4948.60
2023,January,44944,Basil Farm SAS,Basil,Soli Organic Inc - DENVER,2158.20,431.64,1726.56
2023,January,44944,Basil Farm SAS,Basil,Soli Organic Inc - PHOENIX,2616.00,,2616.00
2023,January,44944,Basil Farm SAS,Logistics,Soli Organic Inc - INDIANAPOLIS,0.00,,0.00
2023,January,44944,Basil Farm SAS,Logistics,Soli Organic Inc - VIRGINIA,0.00,,0.00
2023,January,44944,Eshkol Premium SAS,Mint,Soli Organic Inc - INDIANAPOLIS,610.40,,610.40
2023,January,44944,Eshkol Premium SAS,Chives,Soli Organic Inc - ATLANTA,563.40,,563.40
2023,January,44944,Eshkol Premium SAS,Oregano,Soli Organic Inc - INDIANAPOLIS,72.15,,72.15
2023,January,44944,Eshkol Premium SAS,Oregano,Soli Organic Inc - VIRGINIA,72.15,,72.15
2023,January,44944,Eshkol Premium SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,207.45,,207.45
2023,January,44944,Eshkol Premium SAS,Rosemary,Soli Organic Inc - VIRGINIA,414.90,,414.90
2023,January,44944,Eshkol Premium SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,553.20,,553.20
2023,January,44944,Organic Garden SAS,Logistics,Soli Organic Inc - INDIANAPOLIS,0.00,,0.00
2023,January,44944,Organic Garden SAS,Mint,Soli Organic Inc - INDIANAPOLIS,488.32,,488.32
2023,January,44944,Organic Garden SAS,Mint,Soli Organic Inc - VIRGINIA,558.08,,558.08
2023,January,44944,Organic Garden SAS,Mint,Soli Organic Inc - ATLANTA,1116.16,,1116.16
2023,January,44944,Organic Garden SAS,Chives,Soli Organic Inc - INDIANAPOLIS,876.40,,876.40
2023,January,44944,Organic Garden SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,82.98,,82.98
2023,January,44944,Organic Garden SAS,Rosemary,Goodness Gardens Inc - NEW YORK,332.64,,332.64
2023,January,44944,Organic Garden SAS,Rosemary,Soli Organic Inc - ATLANTA,331.92,,331.92
2023,January,44944,Organic Garden SAS,Thyme,Soli Organic Inc - VIRGINIA,811.36,,811.36
2023,January,44944,Organic Garden SAS,Bay leaf,Goodness Gardens Inc - NEW YORK,321.60,,321.60
2023,January,44944,Organic Garden SAS,Bay leaf,Soli Organic Inc - ATLANTA,582.60,,582.60
2023,January,44944,Suaga Organic Herbs SAS,Logistics,Soli Organic Inc - VIRGINIA,0.00,,0.00
2023,January,44944,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - VIRGINIA,305.20,,305.20
2023,January,44944,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - VIRGINIA,131.04,,131.04
2023,January,44944,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - ATLANTA,262.08,,262.08
2023,January,44944,Suaga Organic Herbs SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,207.45,,207.45
2023,January,44944,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - ATLANTA,553.20,,553.20
2023,January,44944,Suaga Organic Herbs SAS,Parsley,Soli Organic Inc - INDIANAPOLIS,235.76,46.31,189.45
2023,January,44944,(blank),Logistics,Soli Organic Inc - DENVER,150.00,,150.00
2023,January,44944,(blank),Logistics,Soli Organic Inc - PHOENIX,150.00,,150.00
2023,January,44944,(blank),Cross-docking,Soli Organic Inc - INDIANAPOLIS,158.00,,158.00
2023,January,44945,Organic Garden SAS,Mint,Soli Organic Inc - INDIANAPOLIS,488.32,,488.32
2023,January,44945,Organic Garden SAS,Mint,Soli Organic Inc - VIRGINIA,1185.92,,1185.92
2023,January,44945,Organic Garden SAS,Mint,Soli Organic Inc - ATLANTA,488.32,,488.32
2023,January,44945,Suaga Organic Herbs SAS,Italian Oregano,Soli Organic Inc - ATLANTA,134.68,,134.68
2023,January,44945,(blank),Logistics,Soli Organic Inc - INDIANAPOLIS,50.00,,50.00
2023,January,44945,(blank),Logistics,Soli Organic Inc - VIRGINIA,50.00,,50.00
2023,January,44945,(blank),Logistics,Soli Organic Inc - ATLANTA,50.00,,50.00
2023,January,44946,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - INDIANAPOLIS,457.80,78.48,379.32
2023,January,44946,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - ATLANTA,3727.80,745.56,2982.24
2023,January,44946,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - RICE,4381.80,218.00,4163.80
2023,January,44946,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - INDIANAPOLIS,130.80,74.12,56.68
2023,January,44946,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - ATLANTA,130.80,65.40,65.40
2023,January,44946,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - RICE,65.40,,65.40
2023,January,44946,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,3924.00,1216.44,2707.56
2023,January,44946,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,2616.00,911.24,1704.76
2023,January,44946,Basil Farm SAS,Basil,Coosemans DC Inc,3000.00,1500.00,1500.00
2023,January,44946,Eshkol Premium SAS,Mint,Soli Organic Inc - VIRGINIA,732.48,148.24,584.24
2023,January,44946,Eshkol Premium SAS,Chives,Soli Organic Inc - ATLANTA,281.70,,281.70
2023,January,44946,Eshkol Premium SAS,Oregano,Coosemans DC Inc,138.00,,138.00
2023,January,44946,Eshkol Premium SAS,Rosemary,Soli Organic Inc - ATLANTA,484.05,,484.05
2023,January,44946,Eshkol Premium SAS,Rosemary,Soli Organic Inc - RICE,138.30,,138.30
2023,January,44946,Eshkol Premium SAS,Thyme,Soli Organic Inc - RICE,276.60,,276.60
2023,January,44946,Eshkol Premium SAS,Thyme,Coosemans DC Inc,387.00,,387.00
2023,January,44946,Garland LLC:S.A.T. Montealbo,Garlic,Soli Organic Inc - INDIANAPOLIS,150.00,,150.00
2023,January,44946,Garland LLC:S.A.T. Montealbo,Garlic,Soli Organic Inc - ATLANTA,750.00,,750.00
2023,January,44946,HLB Specialties LLC:JCH Organic SAC,Ginger,Soli Organic Inc - INDIANAPOLIS,1147.50,,1147.50
2023,January,44946,HLB Specialties LLC:JCH Organic SAC,Ginger,Goodness Gardens Inc - NEW YORK,60.00,,60.00
2023,January,44946,HLB Specialties LLC:JCH Organic SAC,Ginger,Soli Organic Inc - ATLANTA,607.50,,607.50
2023,January,44946,HLB Specialties LLC:JCH Organic SAC,Ginger,Soli Organic Inc - RICE,540.00,,540.00
2023,January,44946,Inversiones Agricola Tocota SAS,Mint,Soli Organic Inc - INDIANAPOLIS,1220.80,61.04,1159.76
2023,January,44946,Inversiones Agricola Tocota SAS,Mint,Soli Organic Inc - VIRGINIA,1526.00,366.24,1159.76
2023,January,44946,Inversiones Agricola Tocota SAS,Mint,Soli Organic Inc - ATLANTA,1220.80,,1220.80
2023,January,44946,Inversiones Agricola Tocota SAS,Thyme,Soli Organic Inc - VIRGINIA,1401.44,,1401.44
2023,January,44946,Inversiones Agricola Tocota SAS,Thyme,Soli Organic Inc - ATLANTA,147.52,,147.52
2023,January,44946,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Soli Organic Inc - INDIANAPOLIS,728.25,,728.25
2023,January,44946,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Soli Organic Inc - VIRGINIA,126.23,,126.23
2023,January,44946,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Soli Organic Inc - ATLANTA,1019.55,,1019.55
2023,January,44946,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Coosemans DC Inc,300.00,,300.00
2023,January,44946,La Corsaria SAS-Handling:Cold Chain Imports Inc,Handling,"La Corsaria, SAS",1017.93,,1017.93
2023,January,44946,La Corsaria SAS-Handling:KLP Specialties Inc,Handling,"La Corsaria, SAS",951.60,,951.60
2023,January,44946,La Corsaria SAS-Handling:MD'Ottavio Produce Inc,Handling,"La Corsaria, SAS",1106.19,,1106.19
2023,January,44946,MD Investments SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,368.80,,368.80
2023,January,44946,MD Investments SAS,Rosemary,Goodness Gardens Inc - NEW YORK,295.68,73.92,221.76
2023,January,44946,MD Investments SAS,Rosemary,Coosemans DC Inc,0.00,,0.00
2023,January,44946,Organic Garden SAS,Mint,Goodness Gardens Inc - NEW YORK,419.52,,419.52
2023,January,44946,Organic Garden SAS,Mint,Soli Organic Inc - RICE,1185.92,,1185.92
2023,January,44946,Organic Garden SAS,Mint,Coosemans DC Inc,640.00,,640.00
2023,January,44946,Organic Garden SAS,Mint,"MD’Ottavio Produce, Inc.",839.04,,839.04
2023,January,44946,Organic Garden SAS,Chives,Soli Organic Inc - ATLANTA,262.92,,262.92
2023,January,44946,Organic Garden SAS,Chives,Coosemans DC Inc,627.20,,627.20
2023,January,44946,Organic Garden SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,248.94,,248.94
2023,January,44946,Organic Garden SAS,Rosemary,Coosemans DC Inc,464.40,,464.40
2023,January,44946,Organic Garden SAS,Thyme,Soli Organic Inc - ATLANTA,811.36,,811.36
2023,January,44946,Organic Garden SAS,Bay leaf,Soli Organic Inc - VIRGINIA,873.90,,873.90
2023,January,44946,Organic Garden SAS,Bay leaf,Goodness Gardens Inc - NEW YORK,321.60,,321.60
2023,January,44946,Organic Garden SAS,Marjoram,Soli Organic Inc - INDIANAPOLIS,145.80,24.30,121.50
2023,January,44946,Organic Garden SAS,Marjoram,Soli Organic Inc - VIRGINIA,72.90,,72.90
2023,January,44946,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - INDIANAPOLIS,183.12,,183.12
2023,January,44946,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - VIRGINIA,244.16,,244.16
2023,January,44946,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - ATLANTA,305.20,,305.20
2023,January,44946,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - VIRGINIA,262.08,,262.08
2023,January,44946,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - ATLANTA,131.04,,131.04
2023,January,44946,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - INDIANAPOLIS,1489.88,,1489.88
2023,January,44946,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,525.84,,525.84
2023,January,44946,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - RICE,613.48,,613.48
2023,January,44946,Suaga Organic Herbs SAS,Rosemary,Soli Organic Inc - VIRGINIA,207.45,,207.45
2023,January,44946,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,691.50,,691.50
2023,January,44946,Suaga Organic Herbs SAS,Italian Oregano,Coosemans DC Inc,128.80,128.80,0.00
2023,January,44946,Suaga Organic Herbs SAS,Parsley,Soli Organic Inc - INDIANAPOLIS,235.76,25.26,210.50
2023,January,44946,(blank),Logistics,Soli Organic Inc - INDIANAPOLIS,0.00,,0.00
2023,January,44946,(blank),Logistics,Soli Organic Inc - VIRGINIA,0.00,,0.00
2023,January,44946,(blank),Logistics,Soli Organic Inc - RICE,0.00,,0.00
2023,January,44946,(blank),Logistics,Coosemans DC Inc,0.00,,0.00
2023,January,44946,(blank),Cross-docking,Soli Organic Inc - VIRGINIA,1645.00,,1645.00
2023,January,44946,(blank),Cross-docking,"MD’Ottavio Produce, Inc.",20.00,,20.00
2023,January,44947,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,2158.20,,2158.20
2023,January,44947,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,2158.20,,2158.20
2023,January,44947,Basil Farm SAS,Basil,Soli Organic Inc - RICE,2223.60,,2223.60
2023,January,44947,Basil Farm SAS,Logistics,Soli Organic Inc - INDIANAPOLIS,0.00,,0.00
2023,January,44947,Basil Farm SAS,Logistics,Soli Organic Inc - RICE,0.00,,0.00
2023,January,44949,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - INDIANAPOLIS,1242.60,261.60,981.00
2023,January,44949,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - VIRGINIA,196.20,,196.20
2023,January,44949,Agroindustrias el Molino de la Costa SAS,Basil,Goodness Gardens Inc - NEW YORK,917.70,458.85,458.85
2023,January,44949,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - ATLANTA,1177.20,235.44,941.76
